Date,Product,Region,Sales_Amount,Quantity,Customer_Age,Customer_ID
2023-01-11 05:45:23,Smartwatch,East,429.6972932518579,7,43,CUST07062
2022-11-29 19:51:01,Smartphone,Central,471.17690967397226,-2,44,CUST07063
2023-05-26 22:19:40,Smartphone,East,837.4676034172164,2,71,CUST07064
2023-02-24 18:46:38,Smartphone,South,543.8709563334635,9,79,CUST07065
2023-09-09 09:23:05,Headphones,East,400.849190615659,6,36,CUST07066
2022-06-02 11:09:45,Smartphone,Central,663.3190449695808,4,40,CUST07067
2023-08-24 23:17:01,Smartphone,West,,9,58,CUST07068
2022-04-26 22:07:47,Smartwatch,North,694.2145147118391,7,33,CUST07069
2023-08-18 23:28:45,Tablet,West,786.7636701964846,7,25,CUST07070
2022-12-26 19:27:20,Smartwatch,South,,8,47,CUST07071
2023-02-10 09:55:32,Headphones,West,143.73570913247104,3,25,CUST07072
2022-09-30 09:56:39,Smartphone,East,798.7203409823705,2,28,CUST07073
2022-12-25 07:34:16,Tablet,Central,396.9016362113816,1,24,CUST07074
2023-07-20 18:49:41,Smartphone,West,245.2235121506027,2,38,CUST07075
2023-08-09 23:40:32,Smartphone,West,421.2705592806481,3,51,CUST07076
2023-11-27 21:40:58,Headphones,Central,354.8583709730104,-5,38,CUST07077
2022-01-11 07:46:55,Smartphone,East,384.12240197528604,8,22,CUST07078
2023-12-10 09:02:38,Laptop,North,628.3615165335233,3,67,CUST07079
2022-04-30 20:51:15,Tablet,West,446.0904446159308,7,60,CUST07080
2022-06-13 15:38:02,Tablet,South,257.3190731368259,5,75,CUST07081
2023-04-27 04:35:29,Laptop,East,504.88101519308697,5,34,CUST07082
2023-08-25 15:43:16,Headphones,East,372.32724598046053,8,38,CUST07083
2023-02-26 14:14:51,Smartphone,West,462.59784492597936,5,23,CUST07084
2023-11-10 06:23:30,Smartphone,Central,471.18431651751564,7,62,CUST07085
2022-07-24 01:45:57,Tablet,West,626.8223426217834,8,24,CUST07086
2023-01-09 17:20:39,Headphones,West,424.191812504446,8,28,CUST07087
2022-02-08 19:10:14,Headphones,Central,604.667508506836,3,35,CUST07088
2023-08-29 23:07:43,Headphones,South,,4,55,CUST07089
2023-01-21 19:47:14,Smartphone,Central,634.8147003109495,8,29,CUST07090
2022-08-18 00:28:23,Headphones,West,694.8395488598206,5,73,CUST07091
2023-03-19 02:41:53,Laptop,North,465.46473126012387,1,39,CUST07092
2023-11-13 06:28:25,Smartwatch,Central,377.2114650126475,7,20,CUST07093
2023-12-12 14:14:48,Headphones,South,338.3598668802923,3,36,CUST07094
2022-09-14 11:08:35,Smartwatch,Central,496.1769444416583,2,60,CUST07095
2023-06-22 10:07:44,Smartphone,Central,682.4107878680569,5,40,CUST07096
2022-08-18 02:47:35,Headphones,East,436.13327565282793,1,51,CUST07097
2023-11-30 11:35:18,Tablet,East,666.7163369570989,9,20,CUST07098
2022-07-15 17:56:26,Smartphone,West,327.2924397339674,5,40,CUST07099
2022-07-24 02:17:32,Laptop,West,447.2685625327382,6,74,CUST07100
2023-12-16 00:07:27,Laptop,Central,493.4605948323778,7,66,CUST07101
2023-06-17 02:59:16,Smartwatch,North,532.4592311371923,9,22,CUST07102
2022-09-05 21:58:17,Smartwatch,West,450.085974993649,-5,46,CUST07103
2023-12-15 17:01:32,Tablet,Central,686.9964959429524,4,51,CUST07104
2023-10-17 05:48:36,Tablet,Central,,3,61,CUST07105
2023-06-24 16:32:54,Laptop,Central,473.7769334903875,5,22,CUST07106
2022-04-18 16:36:52,Headphones,Central,421.92549367047855,3,46,CUST07107
2023-04-10 00:00:55,Laptop,Central,409.93773732245154,5,62,CUST07108
2023-11-30 01:54:02,Laptop,East,655.1587433449342,8,71,CUST07109
2023-08-11 11:41:32,Tablet,South,400.24765803360674,2,41,CUST07110
2022-12-12 15:46:45,Smartwatch,Souti,280.7914904096369,4,56,CUST07111
2023-07-30 04:36:44,Tablet,Central,,-8,38,CUST07112
2023-01-10 01:58:28,Tablet,West,600.0463620358037,5,49,CUST07113
2022-08-24 08:05:28,Tablet,North,295.19611289654546,8,60,CUST07114
2022-09-10 04:16:58,Laptop,Centram,440.1618216283469,6,22,CUST07115
2022-02-24 13:13:19,Headphones,North,515.3237946424624,1,79,CUST07116
2022-04-22 20:26:41,Laptop,East,247.6842357990792,5,35,CUST07117
2022-08-12 06:46:24,Smartphone,South,527.3408913836317,2,55,CUST07118
2023-08-30 17:22:47,Tablet,East,451.3147003106796,7,52,CUST07119
2022-03-01 07:50:19,Tablet,West,213.90418819263053,4,55,CUST07120
2023-01-12 06:12:02,Smartphone,West,529.2838475245973,2,33,CUST07121
2022-05-03 16:00:29,Tablet,Central,559.3701507826249,1,52,CUST07122
2022-07-23 08:25:46,Tablet,West,527.701509385057,5,67,CUST07123
2022-02-21 19:00:43,Tablet,West,575.6467237214669,8,41,CUST07124
2022-08-03 08:29:31,Smartphone,Easu,538.717642395563,8,53,CUST07125
2023-04-18 23:50:35,Laptop,North,609.5228171093325,2,22,CUST07126
2023-11-14 17:06:46,Tablet,Souti,358.120669095195,6,26,CUST07127
2022-02-02 06:08:25,Headphones,West,290.4759786645618,7,21,CUST07128
2023-02-14 17:26:36,Smartphone,West,325.80175850187896,1,78,CUST07129
2022-09-30 03:05:30,Smartwatch,East,378.176244968122,5,50,CUST07130
2023-11-17 07:07:51,Smartphone,South,803.2934230392723,6,44,CUST07131
2023-12-16 20:49:03,Laptop,East,379.50314325162265,7,39,CUST07132
2022-02-10 13:12:28,Smartphone,North,421.7343611613767,9,76,CUST07133
2023-08-14 00:27:40,Smartwatch,East,464.85345036545095,3,28,CUST07134
2022-11-07 04:53:09,Headphones,South,446.4878013143184,8,22,CUST07135
2022-03-25 03:51:55,Smartwatch,South,,3,27,CUST07136
2023-09-05 11:07:09,Smartphone,West,241.15926764308028,9,20,CUST07137
2023-04-26 17:45:44,Smartwatch,North,827.8057599927421,8,32,CUST07138
2022-01-27 06:29:58,Smartphone,Central,521.7041319789628,9,76,CUST07139
2022-02-18 09:35:26,Headphones,West,644.2228476063752,5,76,CUST07140
2022-02-09 19:21:29,Headphones,East,503.0553582419436,9,63,CUST07141
2023-04-11 05:34:12,Laptop,East,622.2903652252359,3,54,CUST07142
2022-10-11 03:17:11,Headphones,South,358.3460614181903,7,57,CUST07143
2022-07-07 08:21:02,Tablet,South,,3,34,CUST07144
2022-07-03 03:25:21,Smartwatch,South,888.968152654424,6,37,CUST07145
2022-06-22 17:16:38,Smartwatch,Central,787.0207338059486,8,68,CUST07146
2022-11-11 11:35:58,Smartphone,Central,341.9332468055026,2,21,CUST07147
2022-10-20 19:21:23,Headphones,West,607.4820729101694,8,51,CUST07148
2023-08-01 21:10:48,Laptop,Central,673.681537171347,1,51,CUST07149
2022-08-13 06:08:11,Laptop,South,599.0282359786916,4,48,CUST07150
2023-01-31 18:25:04,Laptop,West,468.75086513091316,7,51,CUST07151
2022-08-27 19:23:34,Tablet,West,803.6748978923628,1,20,CUST07152
2023-01-22 07:54:15,Headphones,North,603.1493935692523,6,45,CUST07153
2022-09-09 08:57:08,Laptop,Central,360.81445013613984,6,58,CUST07154
2022-08-17 10:24:46,Tablet,East,441.9670548292689,7,54,CUST07155
2023-08-17 09:06:08,Smartwatch,East,339.5034568064161,9,69,CUST07156
2022-05-23 01:52:00,Smartphone,North,483.890472282677,7,46,CUST07157
2023-10-03 12:43:36,Headphones,South,479.03818782987565,3,32,CUST07158
2022-03-04 18:16:09,Headphones,North,613.3043923802708,4,53,CUST07159
2022-12-20 20:46:33,Smartwatch,South,,1,52,CUST07160
2023-07-04 09:49:08,Headphones,Central,558.2508929328517,5,58,CUST07161
2023-06-22 02:15:42,Headphones,Central,554.2098456898888,7,76,CUST07162
2023-02-12 10:24:16,Headphones,West,656.4900133121744,3,27,CUST07163
2023-11-24 22:54:13,Headphones,West,466.12433844294424,6,34,CUST07164
2023-03-04 12:40:05,Tablet,West,141.040735492925,3,47,CUST07165
2022-09-19 10:26:42,Tablet,West,816.6451928673157,4,71,CUST07166
2022-12-18 09:46:20,Smartphone,East,363.3890192615855,5,69,CUST07167
2023-09-23 07:05:51,Headphones,West,604.3199961707924,6,25,CUST07168
2022-06-08 07:36:39,Smartwatch,West,448.9068124031636,6,40,CUST07169
2022-04-13 02:23:57,Laptop,West,709.7046447552291,1,36,CUST07170
2023-03-16 09:58:06,Smartphone,South,355.7462577461225,8,54,CUST07171
2022-09-02 02:55:12,Laptop,West,393.3821752097802,3,76,CUST07172
2022-01-03 17:00:00,Laptop,North,425.33497635004255,4,60,CUST07173
2023-06-03 18:07:49,Headphones,West,583.1443846184704,8,53,CUST07174
2022-10-22 23:59:21,Smartwatch,West,533.4555576729651,5,21,CUST07175
2022-11-23 06:22:08,Laptop,East,584.7812349612433,6,43,CUST07176
2022-11-18 10:10:45,Laptop,West,519.0135565608595,1,64,CUST07177
2023-11-06 11:24:00,Smartphone,South,639.8043341070332,8,57,CUST07178
2023-12-27 00:10:23,Smartwatch,Central,642.3199108046625,5,74,CUST07179
2023-10-28 05:27:41,Smartwatch,West,727.1720446637397,1,44,CUST07180
2022-11-27 04:44:28,Laptop,Wesu,551.5694869819927,7,30,CUST07181
2023-09-28 11:33:25,Smartwatch,West,550.8531486989488,2,79,CUST07182
2022-06-08 11:38:10,Smartphone,East,765.0512939952187,6,79,CUST07183
2022-05-04 17:07:57,Smartphone,Central,679.6103917097823,3,69,CUST07184
2023-06-21 17:46:53,Smartphone,East,577.8101653814725,6,61,CUST07185
2022-10-25 19:52:14,Headphones,East,290.8289965590024,9,51,CUST07186
2023-12-27 17:07:19,Laptop,East,247.44779023415026,6,50,CUST07187
2023-07-28 04:42:36,Smartwatch,South,591.9059494428953,1,63,CUST07188
2023-11-26 13:45:50,Smartphone,Central,598.088723030134,6,43,CUST07189
2023-07-07 22:59:01,Laptop,South,391.5820220509089,3,37,CUST07190
2023-08-14 17:42:20,Laptop,South,553.0845840004672,4,25,CUST07191
2023-04-23 18:27:38,Headphones,Central,363.0281640390239,4,33,CUST07192
2022-01-13 16:59:56,Smartwatch,South,585.826907558697,9,22,CUST07193
2022-10-26 05:06:56,Smartwatch,Central,589.733121963284,8,51,CUST07194
2023-05-19 16:26:06,Smartphone,West,588.7613981571621,7,64,CUST07195
2022-11-15 16:29:40,Smartphone,East,550.3303481145407,5,44,CUST07196
2022-02-25 18:18:31,Laptop,South,455.88165948119604,4,53,CUST07197
2023-06-15 21:35:30,Smartwatch,Central,468.24596156436553,3,21,CUST07198
2022-02-26 05:42:19,Smartwatch,North,673.864787279251,1,59,CUST07199
2023-04-06 18:03:49,Smartphone,South,562.2372283574305,9,70,CUST07200
2022-12-31 02:02:44,Tablet,South,573.2133499501317,8,67,CUST07201
2023-08-14 06:44:37,Laptop,Central,512.9734726108907,1,24,CUST07202
2023-12-01 08:05:13,Smartwatch,North,59771.747540198376,2,54,CUST07203
2023-08-20 02:21:36,Headphones,North,643.8396032854182,1,53,CUST07204
2023-12-23 08:32:22,Headphones,West,405.8049412812055,1,41,CUST07205
2022-01-17 00:20:40,Tablet,South,588.9120926761749,9,32,CUST07206
2023-01-30 07:26:25,Smartphone,East,466.08742050843887,5,67,CUST07207
2022-03-12 01:04:25,Smartphone,South,,3,66,CUST07208
2022-12-07 07:49:24,Smartphone,East,625.2854820541769,2,23,CUST07209
2022-03-16 11:18:43,Headphones,East,282.2448059523883,8,43,CUST07210
2022-09-05 00:01:09,Smartphone,Central,337.42702447831186,8,43,CUST07211
2023-11-04 20:04:10,Headphones,South,,6,73,CUST07212
2022-01-08 22:25:03,Tablet,Central,390.44832804183216,2,72,CUST07213
2023-05-06 08:14:41,Laptop,West,475.6476648645822,1,42,CUST07214
2022-04-30 08:23:45,Smartwatch,East,753.857131769299,6,50,CUST07215
2022-07-18 02:01:39,Tablet,North,676.7670328062982,1,20,CUST07216
2022-11-06 12:54:16,Headphones,East,412.9115298729163,6,26,CUST07217
2023-08-02 01:04:13,Tablet,West,630.3325040132879,2,54,CUST07218
2022-02-25 07:03:41,Smartwatch,East,493.5165989466901,7,55,CUST07219
2022-10-23 19:10:04,Laptop,Central,551.562392745913,2,47,CUST07220
2022-09-18 02:40:06,Smartwatch,South,352.87110075941706,2,44,CUST07221
2023-07-22 13:00:47,Headphones,North,301.8974673433383,6,30,CUST07222
2022-08-25 23:54:19,Smartwatch,Central,609.8522800708939,4,40,CUST07223
2022-12-14 03:37:26,Tablet,South,504.92687169201275,6,20,CUST07224
2023-09-04 10:53:02,Smartphone,North,578.3895729595046,8,40,CUST07225
2022-06-20 01:12:50,Tablet,West,739.0621391066045,3,52,CUST07226
2023-01-31 01:15:42,Headphones,East,464.1799946794936,5,71,CUST07227
2022-02-18 19:45:46,Laptop,North,465.5546905996255,5,41,CUST07228
2023-09-28 19:30:54,Smartwatch,West,765.299185936879,9,72,CUST07229
2022-10-02 18:50:19,Laptop,South,502.5483920576052,7,54,CUST07230
2022-10-18 01:36:34,Headphones,North,379.50391268613413,9,29,CUST07231
2023-12-13 00:12:00,Smartwatch,West,610.3523238938878,8,71,CUST07232
2023-01-14 08:09:06,Tablet,South,464.3485783588689,3,37,CUST07233
2023-06-27 15:32:34,Tablet,Central,376.60426733882264,2,35,CUST07234
2023-09-25 19:35:47,Headphones,East,513.4529899931613,3,24,CUST07235
2022-07-08 07:42:27,Smartwatch,Wesu,624.0029031661869,6,69,CUST07236
2023-04-17 03:42:26,Tablet,Central,326.1226840953923,4,71,CUST07237
2023-09-18 11:48:47,Headphones,South,322.6346330346062,1,43,CUST07238
2022-05-14 09:10:17,Headphones,North,487.99114101792355,9,29,CUST07239
2022-10-02 08:26:23,Laptop,East,334.99509830339167,6,51,CUST07240
2022-04-18 22:06:31,Tablet,South,308.58909770441437,1,65,CUST07241
2022-12-22 12:44:07,Smartwatch,West,500.91741005126653,3,49,CUST07242
2022-05-03 02:09:00,Tablet,East,665.9105710394524,1,47,CUST07243
2022-02-03 15:21:32,Tablet,Central,618.2026036340958,9,19,CUST07244
2023-12-02 01:36:16,Tablet,East,483.95884579379543,4,71,CUST07245
2023-03-06 06:23:02,Headphones,Central,692.3857983844363,2,25,CUST07246
2022-09-23 06:32:10,Smartphone,South,760.2439365153261,4,50,CUST07247
2023-03-31 04:12:33,Smartphone,North,573.6832237045389,2,63,CUST07248
2023-08-26 16:52:16,Laptop,East,445.0712542027048,6,59,CUST07249
2022-11-25 20:17:38,Tablet,North,734.3923737006169,6,72,CUST07250
2023-07-09 03:42:23,Smartphone,North,727.7822834666905,7,71,CUST07251
2022-01-02 09:53:39,Laptop,East,,9,47,CUST07252
2022-12-11 02:53:00,Headphones,Easu,683.4268235094463,9,70,CUST07253
2022-01-21 10:21:57,Tablet,North,382.8073019118756,4,62,CUST07254
2022-07-16 06:03:37,Smartwatch,West,189.9139579011496,9,59,CUST07255
2022-11-21 18:05:51,Headphones,West,,8,62,CUST07256
2022-04-05 22:30:37,Laptop,East,530.9854520216854,1,45,CUST07257
2023-09-13 02:40:36,Headphones,North,488.8730540234921,7,30,CUST07258
2023-01-14 04:51:59,Smartwatch,North,644.2794245976635,7,41,CUST07259
2023-11-19 13:19:10,Headphones,South,277.1516750761853,4,50,CUST07260
2022-08-19 08:57:18,Laptop,North,280.083263018892,7,22,CUST07261
2022-12-02 19:26:53,Smartwatch,West,614.3456698370458,5,77,CUST07262
2023-05-08 07:46:11,Smartwatch,South,284.61100143849444,5,65,CUST07263
2023-04-15 21:52:39,Headphones,West,459.38697626664526,5,23,CUST07264
2022-01-28 23:20:26,Smartwatch,Central,503.68443996441067,6,21,CUST07265
2023-11-04 14:08:15,Headphones,East,402.42662081263455,7,59,CUST07266
2022-02-19 15:47:27,Tablet,Central,586.6791821144434,5,60,CUST07267
2023-06-15 04:06:21,Smartwatch,East,190.71989090664954,9,77,CUST07268
2022-01-02 16:12:51,Headphones,West,774.7892134900059,9,75,CUST07269
2023-10-05 21:31:24,Tablet,West,450.4795947068969,7,51,CUST07270
2022-03-08 13:06:33,Smartwatch,Central,474.45922057209964,3,46,CUST07271
2023-08-18 05:16:11,Tablet,East,904.0365803639863,4,73,CUST07272
2022-05-12 18:58:39,Smartwatch,East,296.01493171559275,4,38,CUST07273
2022-08-04 06:08:44,Laptop,South,343.23530692516607,7,43,CUST07274
2022-12-14 11:06:41,Laptop,North,710.6745917141902,2,49,CUST07275
2023-05-21 07:56:14,Headphones,South,266.5304762248456,5,39,CUST07276
2022-04-09 09:06:10,Smartphone,West,574.2770661272929,4,58,CUST07277
2023-09-20 20:56:21,Laptop,Central,409.05781267260073,9,31,CUST07278
2022-09-16 05:30:47,Smartphone,East,257.578915723602,1,51,CUST07279
2022-05-01 15:51:51,Tablet,South,579.0274033560955,3,54,CUST07280
2023-09-26 03:04:10,Tablet,Central,583.4386086814262,6,61,CUST07281
2023-09-06 13:43:58,Smartphone,Central,500.2078782264502,4,18,CUST07282
2022-09-06 04:53:28,Headphones,North,810.3633417536553,3,49,CUST07283
2022-01-28 08:20:54,Smartwatch,East,384.2754013214507,6,49,CUST07284
2022-03-26 07:24:28,Smartphone,Central,629.986043573498,3,68,CUST07285
2023-02-21 05:57:21,Smartphone,East,549.1012270440575,7,71,CUST07286
2023-07-10 20:22:31,Smartphone,South,645.7282647653451,1,41,CUST07287
2022-06-16 00:05:26,Smartphone,Central,424.38697563047384,9,61,CUST07288
2023-09-10 20:30:47,Smartphone,Central,292.29959104463387,2,38,CUST07289
2023-07-26 01:54:51,Headphones,South,397.6982819869924,4,29,CUST07290
2023-05-21 13:56:02,Laptop,East,490.4332154557853,6,37,CUST07291
2022-08-18 12:00:38,Smartwatch,East,,6,54,CUST07292
2023-06-02 16:48:41,Laptop,Central,502.59301456493216,8,37,CUST07293
2022-07-23 03:41:48,Smartphone,South,532.2615531974044,8,19,CUST07294
2022-08-28 15:16:08,Laptop,West,758.8343279165146,4,31,CUST07295
2022-08-10 04:34:23,Headphones,East,496.3666927690874,6,34,CUST07296
2023-09-18 15:14:42,Tablet,West,420.1439574994412,9,41,CUST07297
2023-10-21 14:47:57,Laptop,Central,566.0486998356096,7,47,CUST07298
2022-04-30 04:47:05,Smartwatch,West,242.62765264577394,8,32,CUST07299
2022-04-26 14:49:09,Headphones,West,242.30642161564793,8,78,CUST07300
2022-01-03 04:31:13,Tablet,East,479.8921480532598,2,66,CUST07301
2023-08-10 16:48:49,Headphones,Centram,,7,51,CUST07302
2022-10-04 12:59:48,Smartphone,West,408.7642350143465,3,70,CUST07303
2022-11-24 05:42:52,Tablet,East,640.2160165865972,7,25,CUST07304
2023-01-13 22:28:54,Smartwatch,West,578.936742144625,2,59,CUST07305
2023-09-26 15:07:39,Tablet,East,488.45374270684783,1,20,CUST07306
2022-11-15 08:03:45,Smartwatch,Central,512.4449102947754,9,28,CUST07307
2023-08-19 02:34:18,Smartphone,South,436.322788323312,1,44,CUST07308
2022-05-28 14:51:41,Smartwatch,East,627.4011356088573,1,26,CUST07309
2022-10-16 21:05:48,Headphones,East,,3,32,CUST07310
2022-03-31 17:25:42,Laptop,West,648.6399273657419,1,49,CUST07311
2022-08-27 20:15:00,Headphones,Central,641.7390494079139,7,79,CUST07312
2023-02-05 14:53:17,Headphones,North,508.1072209729752,7,71,CUST07313
2023-03-26 16:55:33,Tablet,North,395.26842856366255,8,28,CUST07314
2022-10-10 02:19:35,Smartphone,South,474.90433672490303,2,20,CUST07315
2022-02-15 12:43:37,Laptop,Central,517.4936810016891,7,43,CUST07316
2022-05-18 16:06:20,Smartwatch,East,398.8960179095101,9,24,CUST07317
2023-04-14 14:30:05,Tablet,North,744.4803732126612,5,45,CUST07318
2023-11-21 04:36:59,Smartphone,South,745.2291749924634,3,72,CUST07319
2022-07-20 20:28:51,Laptop,Central,481.98982096000066,9,56,CUST07320
2022-05-05 10:24:28,Headphones,South,654.6319996518159,1,21,CUST07321
2023-03-14 23:36:54,Smartphone,Norti,584.0032273009544,3,47,CUST07322
2022-01-24 17:27:33,Smartphone,West,425.50687014970066,2,55,CUST07323
2022-02-28 02:59:43,Smartphone,West,561.8015723864792,2,68,CUST07324
2023-08-15 07:57:29,Headphones,Central,383.8615842405849,3,31,CUST07325
2022-01-23 23:34:41,Smartwatch,South,367.9995658987401,7,53,CUST07326
2022-01-30 15:38:33,Tablet,East,571.5355138377327,6,48,CUST07327
2023-12-02 16:31:27,Smartwatch,North,573.3212111605025,9,68,CUST07328
2023-03-12 10:36:56,Laptop,West,904.1131303006912,3,36,CUST07329
2023-07-31 07:19:00,Tablet,West,476.6795142494556,5,66,CUST07330
2023-06-29 17:24:25,Laptop,South,420.65540192774125,9,70,CUST07331
2023-06-09 01:20:19,Headphones,West,638.4131327532236,3,77,CUST07332
2023-08-24 11:22:45,Smartwatch,South,496.2415400131485,8,68,CUST07333
2023-09-24 21:02:39,Smartphone,North,402.85694989821013,9,29,CUST07334
2023-04-11 01:08:07,Tablet,South,412.1280042136244,7,66,CUST07335
2023-02-03 15:32:10,Smartphone,West,473.0702377669143,6,32,CUST07336
2023-09-15 21:23:10,Laptop,South,658.167661201839,6,26,CUST07337
2022-11-13 20:00:02,Smartphone,West,,6,44,CUST07338
2022-01-19 01:14:17,Smartphone,Central,374.9911433086828,5,77,CUST07339
2022-11-14 02:29:30,Headphones,West,775.2077336744281,7,37,CUST07340
2023-04-29 05:35:38,Headphones,West,363.893021661836,7,45,CUST07341
2023-04-23 10:57:20,Smartwatch,West,389.4007923470323,7,42,CUST07342
2023-04-03 02:11:43,Laptop,Central,675.0540035950669,3,33,CUST07343
2023-09-20 10:52:51,Headphones,East,724.6341211320565,6,35,CUST07344
2023-08-12 20:36:14,Headphones,West,553.0335172485704,9,67,CUST07345
2022-08-14 04:51:15,Smartwatch,East,306.40816433555125,9,53,CUST07346
2023-04-24 06:07:36,Tablet,North,514.5347177791749,4,21,CUST07347
2023-01-21 19:30:26,Smartwatch,South,294.940460749955,9,38,CUST07348
2022-04-13 05:00:52,Smartphone,East,872.7117568543896,2,44,CUST07349
2023-10-31 04:31:27,Smartphone,North,543.0751916211042,8,18,CUST07350
2023-01-30 01:03:51,Headphones,South,620.2241281444303,2,22,CUST07351
2023-03-02 06:33:41,Headphones,West,444.4586641426347,5,61,CUST07352
2022-06-02 18:51:14,Smartwatch,West,770.8500761910948,6,63,CUST07353
2023-04-06 03:08:05,Smartwatch,West,424.62821139593893,2,27,CUST07354
2023-01-04 02:02:40,Laptop,Central,371.17659547902224,9,67,CUST07355
2023-04-22 14:04:03,Smartphone,Central,545.7327361076559,6,38,CUST07356
2022-12-27 12:16:21,Smartwatch,Central,632.0096578712844,8,27,CUST07357
2022-04-12 19:20:15,Tablet,Central,819.3042189578952,4,43,CUST07358
2023-05-11 12:49:58,Laptop,North,742.1446787284721,3,33,CUST07359
2022-01-16 02:01:46,Smartwatch,North,679.2627334450974,4,55,CUST07360
2022-03-05 12:53:32,Headphones,West,397.2199654567139,1,20,CUST07361
2022-10-24 03:20:26,Smartwatch,South,394.0489433351003,1,37,CUST07362
2023-12-25 23:51:05,Headphones,Central,,8,64,CUST07363
2023-05-20 06:58:10,Headphones,South,477.40191521126803,1,22,CUST07364
2023-10-21 13:15:52,Smartphone,Norti,213.0088223605115,5,23,CUST07365
2023-05-02 02:34:35,Smartphone,Centram,704.8186841748497,9,42,CUST07366
2022-06-30 13:14:51,Smartwatch,North,346.3119960281772,3,42,CUST07367
2022-06-11 20:32:22,Smartwatch,North,327.7852198889754,2,71,CUST07368
2022-11-21 09:36:13,Tablet,East,439.12523340188983,5,29,CUST07369
2022-01-28 02:52:16,Laptop,North,298.6425452807575,2,18,CUST07370
2023-03-29 19:20:49,Laptop,West,596.6435889653692,1,71,CUST07371
2023-07-02 10:31:12,Smartwatch,North,355.09665543607707,9,59,CUST07372
2023-01-14 16:04:10,Smartphone,Central,575.2203911304888,9,20,CUST07373
2022-02-21 04:34:48,Tablet,West,638.7321339293378,1,38,CUST07374
2023-06-11 16:56:40,Laptop,North,,4,22,CUST07375
2023-04-08 17:12:54,Smartwatch,West,392.38203913371837,5,75,CUST07376
2022-06-08 16:20:25,Smartphone,North,379.674971755721,2,32,CUST07377
2023-10-28 01:03:14,Smartphone,West,337.6670390484017,9,21,CUST07378
2023-08-26 10:54:52,Smartphone,South,436.94637823639476,9,36,CUST07379
2022-07-15 03:59:42,Headphones,East,510.10709036316047,9,34,CUST07380
2023-11-07 23:52:36,Smartphone,Wesu,292.54759919124734,8,72,CUST07381
2023-05-30 01:47:26,Smartwatch,Central,403.7011016073283,6,78,CUST07382
2023-09-15 09:33:39,Tablet,East,523.6664905019917,1,25,CUST07383
2023-06-16 12:06:46,Smartwatch,East,505.20138872071556,5,54,CUST07384
2023-06-29 00:00:29,Smartphone,North,99.92156181422264,8,41,CUST07385
2023-06-15 04:24:56,Tablet,West,595.0447742186216,4,21,CUST07386
2022-07-17 15:04:59,Laptop,East,685.7674411372802,8,41,CUST07387
2022-10-01 11:15:45,Laptop,Central,414.10378463949706,6,36,CUST07388
2022-05-26 03:39:35,Smartwatch,Central,239.7638785022951,1,41,CUST07389
2023-08-15 07:02:07,Tablet,Centram,385.34184532167734,1,71,CUST07390
2022-08-25 05:41:02,Smartwatch,North,380.91776822025184,3,58,CUST07391
2022-12-29 00:55:52,Tablet,South,679.9783003282878,1,62,CUST07392
2022-01-17 16:56:41,Tablet,West,335.9527949959233,4,38,CUST07393
2022-12-31 20:32:13,Smartwatch,East,446.2948185864853,3,34,CUST07394
2022-09-30 12:56:09,Tablet,West,751.7354840574922,7,25,CUST07395
2022-10-26 09:27:20,Smartphone,East,524.1470840565983,9,48,CUST07396
2022-05-25 10:39:41,Tablet,North,529.3396143051648,7,76,CUST07397
2022-05-04 05:27:21,Tablet,West,484.82045425675807,5,36,CUST07398
2023-09-10 09:26:53,Smartwatch,North,646.6529980434966,1,28,CUST07399
2022-11-19 21:30:30,Laptop,North,560.6076711717959,5,70,CUST07400
2023-02-07 02:14:22,Headphones,West,778.0314517987779,1,63,CUST07401
2022-02-18 02:15:04,Tablet,West,794.399614686371,6,67,CUST07402
2022-10-02 05:11:52,Headphones,East,547.0575281037995,8,40,CUST07403
2022-09-29 20:23:41,Tablet,Central,494.4161149228829,7,54,CUST07404
2022-06-17 18:24:34,Smartwatch,North,524.5431196662478,1,45,CUST07405
2023-03-09 10:50:27,Smartwatch,South,415.0354777548177,8,40,CUST07406
2023-01-08 17:47:27,Tablet,East,520.061740048201,9,29,CUST07407
2022-12-03 11:52:01,Smartwatch,East,283.6860038493919,2,33,CUST07408
2023-12-13 05:26:33,Smartwatch,Central,393.18893509214377,1,33,CUST07409
2022-01-31 18:49:46,Tablet,Central,617.9730429693055,6,31,CUST07410
2023-02-06 19:05:46,Laptop,Norti,580.7081564652277,4,24,CUST07411
2022-04-11 17:05:24,Tablet,East,480.9064685388365,7,38,CUST07412
2022-12-06 03:12:20,Laptop,East,562.8339813726135,3,38,CUST07413
2023-06-19 11:04:53,Smartwatch,South,725.9234921229453,3,58,CUST07414
2022-10-23 07:24:28,Laptop,North,442.1578584686382,8,52,CUST07415
2023-01-20 03:05:42,Smartwatch,North,,7,63,CUST07416
2023-06-04 22:43:02,Laptop,Central,594.0808845747224,5,41,CUST07417
2023-12-23 14:01:52,Laptop,North,580.4382720599123,3,18,CUST07418
2023-09-25 13:46:39,Tablet,Souti,613.9544186659425,1,31,CUST07419
2023-12-11 05:58:21,Laptop,Norti,320.4170403908628,3,37,CUST07420
2023-03-26 02:36:47,Smartwatch,West,274.96379124760114,9,45,CUST07421
2023-08-25 04:48:01,Tablet,West,539.7409092353363,1,35,CUST07422
2022-08-17 02:39:07,Laptop,South,529.2419338041802,-5,20,CUST07423
